Order_ID,Order_Date,Customer_ID,City,Restaurant,Food_Category,Quantity,Price,Discount,Delivery_Fee,Payment_Method,Order_Status,Rating,Total_Amount
ORD00393,2025-11-04,CUST0191,Mumbai,Mumbai Masala,Chinese,2,367.24,121.65,40,UPI,Cancelled,3.7,652.83
ORD02500,2025-11-04,CUST0446,Kolkata,Bengal Feast,North Indian,1,274.78,53.06,20,Credit Card,Delivered,4.2,241.72
ORD01612,2025-11-05,CUST0426,Delhi,Street Feast,South Indian,1,143.91,6.99,20,UPI,Delivered,3.4,156.92
ORD01593,2025-11-05,CUST0159,Kochi,Malabar Bites,North Indian,2,248.45,87.62,40,Debit Card,Delivered,4.5,449.28
ORD02221,2025-11-05,CUST0193,Bengaluru,Garden Kitchen,North Indian,1,403.33,48.15,40,UPI,Delivered,3.6,395.18
ORD00697,2025-11-05,CUST0415,Delhi,Street Feast,Healthy Food,2,388.41,110.75,60,UPI,Delivered,3.7,726.07
ORD00397,2025-11-05,CUST0323,Bengaluru,Bengaluru Bowl,Pizza,2,383.09,53.69,20,Credit Card,Delivered,4.2,732.49
ORD01873,2025-11-05,CUST0797,Mumbai,Coastal Kitchen,Pizza,1,412.11,46.22,40,Debit Card,Delivered,3.5,405.89
ORD01888,2025-11-06,CUST0021,Bengaluru,Bengaluru Bowl,Chinese,1,272.72,33.17,30,UPI,Delivered,4.0,269.55
ORD01010,2025-11-06,CUST0067,Hyderabad,Deccan Delights,Chinese,1,292.47,57.97,20,UPI,Delivered,3.4,254.5
ORD01546,2025-11-06,CUST0592,Mumbai,Tandoor Tales,Chinese,1,330.94,5.59,60,UPI,Delivered,3.6,385.35
ORD02662,2025-11-06,CUST0221,Pune,Cafe Central,Pizza,1,285.24,33.17,40,Credit Card,Cancelled,4.0,292.07
ORD01408,2025-11-06,CUST0226,Hyderabad,Biryani Point,North Indian,1,294.25,0.99,20,UPI,Delivered,4.0,313.26
ORD01736,2025-11-06,CUST0124,Bengaluru,Tech Tadka,Burgers,1,225.27,17.8,50,Credit Card,Delivered,4.5,257.47
ORD00740,2025-11-06,CUST0676,Kochi,Coastal Treats,Desserts,3,162.14,39.92,30,UPI,Delivered,4.8,476.5
ORD02337,2025-11-06,CUST0539,Bengaluru,Garden Kitchen,South Indian,1,157.62,29.58,50,UPI,Delivered,4.6,178.04
ORD01027,2025-11-06,CUST0518,Kolkata,Biryani Corner,Healthy Food,1,433.88,49.12,30,UPI,Delivered,4.2,414.76
ORD00506,2025-11-06,CUST0076,Kochi,Coconut Cafe,Biryani,2,285.0,62.58,20,UPI,Delivered,3.4,527.42
ORD02469,2025-11-06,CUST0149,Delhi,Capital Bites,North Indian,2,291.95,32.12,30,UPI,Cancelled,4.3,581.78
ORD02885,2025-11-07,CUST0541,Kolkata,Biryani Corner,Chinese,1,309.57,36.11,40,Debit Card,Delivered,3.7,313.46
ORD01774,2025-11-07,CUST0557,Mumbai,Bombay Bites,Chinese,1,320.68,42.77,30,Debit Card,Delivered,2.9,307.91
ORD01215,2025-11-07,CUST0660,Kochi,Coastal Treats,South Indian,3,193.45,26.57,50,Debit Card,Delivered,4.1,603.78
ORD00593,2025-11-07,CUST0761,Hyderabad,Deccan Delights,North Indian,1,321.66,29.12,50,Credit Card,Delivered,3.2,342.54
ORD02599,2025-11-07,CUST0381,Pune,Marathi Meals,Chinese,1,275.72,43.28,40,Debit Card,Delivered,4.3,272.44
ORD00455,2025-11-07,CUST0054,Kolkata,Kolkata Kitchen,Chinese,1,402.62,29.39,20,UPI,Delivered,4.3,393.23
ORD01741,2025-11-07,CUST0602,Kochi,Malabar Bites,Burgers,2,185.53,26.72,50,Credit Card,Delivered,4.5,394.34
ORD01763,2025-11-08,CUST0216,Delhi,Street Feast,Healthy Food,2,457.42,120.51,40,Debit Card,Delivered,4.0,834.33
ORD01124,2025-11-08,CUST0547,Mumbai,Tandoor Tales,Desserts,4,146.0,116.32,20,UPI,Delivered,3.1,487.68
ORD01892,2025-11-08,CUST0659,Kochi,Malabar Bites,South Indian,1,88.45,8.04,40,Wallet,Delivered,4.2,120.41
ORD01321,2025-11-08,CUST0429,Delhi,Punjabi Rasoi,Desserts,1,165.03,2.95,40,UPI,Delivered,3.8,202.08
ORD00488,2025-11-08,CUST0058,Hyderabad,Biryani Point,Pizza,4,303.86,123.03,30,UPI,Delivered,4.7,1122.41
ORD02735,2025-11-09,CUST0105,Kochi,Coconut Cafe,Biryani,1,275.64,48.98,20,Credit Card,Delivered,3.0,246.66
ORD00626,2025-11-09,CUST0445,Kolkata,East Spice,South Indian,1,121.81,9.51,20,UPI,Delivered,4.6,132.3
ORD01925,2025-11-09,CUST0378,Mumbai,Mumbai Masala,Chinese,1,204.12,21.07,30,UPI,Delivered,3.6,213.05
ORD02214,2025-11-09,CUST0669,Mumbai,Tandoor Tales,Pizza,3,327.88,115.62,30,Debit Card,Cancelled,4.3,898.02
ORD01999,2025-11-09,CUST0009,Hyderabad,Biryani Point,Healthy Food,1,263.33,39.18,20,Credit Card,Delivered,3.8,244.15
ORD00126,2025-11-09,CUST0041,Mumbai,Tandoor Tales,Pizza,4,365.48,250.0,30,UPI,Delivered,3.5,1241.92
ORD02433,2025-11-09,CUST0658,Mumbai,Mumbai Masala,North Indian,1,250.78,36.86,50,Cash,Delivered,4.4,263.92
ORD00023,2025-11-09,CUST0492,Pune,Deccan Kitchen,Chinese,1,280.64,32.86,30,Credit Card,Delivered,4.4,277.78
ORD01504,2025-11-09,CUST0751,Delhi,Delhi Zaika,Chinese,3,245.45,33.3,30,UPI,Delivered,3.8,733.05
ORD01035,2025-11-09,CUST0377,Bengaluru,Tech Tadka,Biryani,1,258.0,31.77,50,Credit Card,Delivered,3.5,276.23
ORD00895,2025-11-09,CUST0138,Hyderabad,Hyderabad House,Biryani,2,283.43,44.69,50,Credit Card,Delivered,4.9,572.17
ORD02290,2025-11-09,CUST0102,Mumbai,Coastal Kitchen,Desserts,1,177.14,5.07,20,UPI,Delivered,4.4,192.07
ORD01377,2025-11-09,CUST0500,Hyderabad,Biryani Point,Desserts,1,139.53,5.66,40,UPI,Delivered,4.4,173.87
ORD00073,2025-11-09,CUST0388,Chennai,Dosa House,North Indian,1,351.29,59.53,50,Cash,Delivered,4.0,341.76
ORD00337,2025-11-09,CUST0277,Kochi,Coconut Cafe,Biryani,1,363.2,34.62,20,Wallet,Delivered,4.3,348.58
ORD01371,2025-11-09,CUST0088,Pune,Pune Pantry,Burgers,1,305.8,21.61,40,Cash,Delivered,4.1,324.19
ORD01447,2025-11-09,CUST0356,Hyderabad,Nawab Kitchen,Pizza,1,394.81,22.46,20,Cash,Returned,3.6,392.35
ORD01799,2025-11-09,CUST0258,Kochi,Coconut Cafe,Chinese,1,229.32,0.37,30,UPI,Delivered,4.6,258.95
ORD01091,2025-11-09,CUST0320,Chennai,Spice Hub,South Indian,1,176.64,26.22,50,UPI,Delivered,4.0,200.42
ORD02804,2025-11-10,CUST0337,Chennai,Urban Tiffin,North Indian,1,371.91,68.43,20,UPI,Delivered,3.4,323.48
ORD00128,2025-11-10,CUST0135,Kochi,Malabar Bites,North Indian,2,423.58,37.98,50,Debit Card,Delivered,3.7,859.18
ORD00005,2025-11-10,CUST0072,Chennai,Spice Hub,Burgers,1,223.48,9.41,20,UPI,Delivered,4.1,234.07
ORD00302,2025-11-10,CUST0453,Bengaluru,Tech Tadka,South Indian,1,177.17,34.53,60,Cash,Delivered,3.3,202.64
ORD01673,2025-11-10,CUST0711,Delhi,Capital Bites,Pizza,2,430.38,37.59,20,UPI,Cancelled,4.5,843.17
ORD02706,2025-11-10,CUST0164,Delhi,Punjabi Rasoi,Chinese,2,229.89,75.52,20,Wallet,Delivered,3.8,404.26
ORD01783,2025-11-10,CUST0007,Kolkata,East Spice,South Indian,1,175.07,8.13,50,UPI,Delivered,2.6,216.94
ORD01967,2025-11-10,CUST0553,Delhi,Punjabi Rasoi,South Indian,1,144.74,23.67,30,UPI,Cancelled,4.6,151.07
ORD01393,2025-11-10,CUST0700,Bengaluru,Garden Kitchen,North Indian,2,376.47,140.68,30,Debit Card,Delivered,3.5,642.26
ORD01870,2025-11-10,CUST0489,Pune,Deccan Kitchen,Healthy Food,1,222.28,42.08,50,Credit Card,Delivered,3.6,230.2
ORD01477,2025-11-10,CUST0693,Bengaluru,Garden Kitchen,North Indian,1,306.16,54.08,20,UPI,Delivered,4.9,272.08
ORD01971,2025-11-10,CUST0672,Mumbai,Tandoor Tales,Chinese,1,214.97,27.81,20,Debit Card,Delivered,4.8,207.16
ORD02844,2025-11-11,CUST0124,Hyderabad,Deccan Delights,North Indian,1,243.27,32.56,20,Credit Card,Delivered,4.2,230.71
ORD01484,2025-11-11,CUST0296,Chennai,Chennai Bites,Healthy Food,2,303.78,0.4,20,Credit Card,Delivered,5.0,627.16
ORD02124,2025-11-11,CUST0163,Delhi,Capital Bites,South Indian,2,238.61,50.29,30,UPI,Delivered,4.4,456.93
ORD00667,2025-11-11,CUST0492,Delhi,Punjabi Rasoi,Burgers,1,237.77,45.48,40,Wallet,Delivered,4.1,232.29
ORD01308,2025-11-11,CUST0561,Kolkata,East Spice,Pizza,1,317.81,56.88,40,Cash,Delivered,3.5,300.93
ORD02369,2025-11-11,CUST0775,Chennai,Spice Hub,North Indian,1,296.22,21.47,30,Cash,Delivered,5.0,304.75
ORD01614,2025-11-11,CUST0450,Kochi,Coastal Treats,Desserts,2,176.21,66.43,20,UPI,Delivered,3.8,305.99
ORD02399,2025-11-11,CUST0612,Hyderabad,Deccan Delights,North Indian,2,343.71,101.08,20,UPI,Delivered,3.8,606.34
ORD00967,2025-11-12,CUST0639,Pune,Cafe Central,Biryani,1,366.24,2.61,40,Debit Card,Delivered,3.9,403.63
ORD02987,2025-11-12,CUST0698,Delhi,Delhi Zaika,Burgers,1,204.51,38.39,50,Cash,Delivered,4.0,216.12
ORD02051,2025-11-12,CUST0312,Hyderabad,Biryani Point,Chinese,1,191.59,10.25,50,UPI,Delivered,3.8,231.34
ORD02778,2025-11-12,CUST0148,Bengaluru,South Spice,South Indian,1,241.26,5.73,30,Debit Card,Delivered,3.7,265.53
ORD02948,2025-11-12,CUST0633,Pune,Marathi Meals,Biryani,2,289.25,37.31,20,Credit Card,Delivered,3.7,561.19
ORD00230,2025-11-12,CUST0613,Hyderabad,Nawab Kitchen,Biryani,1,321.28,10.22,30,Credit Card,Delivered,3.7,341.06
ORD00079,2025-11-12,CUST0477,Pune,Deccan Kitchen,Biryani,1,237.45,35.85,40,Credit Card,Delivered,4.1,241.6
ORD02284,2025-11-12,CUST0473,Mumbai,Bombay Bites,Pizza,3,225.29,13.06,40,Debit Card,Delivered,4.8,702.81
ORD01858,2025-11-13,CUST0646,Bengaluru,Bengaluru Bowl,Desserts,2,162.29,39.1,40,Debit Card,Cancelled,3.6,325.48
ORD02696,2025-11-13,CUST0065,Mumbai,Bombay Bites,Burgers,1,254.14,23.1,20,Debit Card,Delivered,3.6,251.04
ORD01961,2025-11-13,CUST0425,Chennai,Spice Hub,Pizza,2,330.23,50.59,30,UPI,Delivered,4.4,639.87
ORD00387,2025-11-13,CUST0302,Delhi,Delhi Zaika,North Indian,2,337.35,34.41,30,Cash,Delivered,3.6,670.29
ORD01788,2025-11-13,CUST0031,Hyderabad,Hyderabad House,Desserts,1,165.48,12.09,30,Debit Card,Delivered,3.8,183.39
ORD01382,2025-11-13,CUST0007,Bengaluru,Garden Kitchen,South Indian,2,137.9,10.54,40,Cash,Delivered,4.2,305.26
ORD01969,2025-11-14,CUST0588,Hyderabad,Nawab Kitchen,South Indian,1,163.09,21.17,30,UPI,Cancelled,3.6,171.92
ORD02359,2025-11-14,CUST0039,Bengaluru,South Spice,South Indian,1,209.41,2.59,20,UPI,Delivered,4.7,226.82
ORD00503,2025-11-14,CUST0581,Hyderabad,Hyderabad House,Chinese,1,309.64,31.62,40,Debit Card,Delivered,4.6,318.02
ORD02016,2025-11-14,CUST0007,Mumbai,Tandoor Tales,Biryani,1,366.87,51.54,30,UPI,Delivered,3.7,345.33
ORD02328,2025-11-14,CUST0324,Bengaluru,Bengaluru Bowl,South Indian,2,219.91,36.1,40,Wallet,Delivered,4.3,443.72
ORD02196,2025-11-14,CUST0223,Kolkata,Bengal Feast,South Indian,2,197.1,1.62,20,Debit Card,Delivered,4.1,412.58
ORD01369,2025-11-14,CUST0418,Bengaluru,Tech Tadka,North Indian,2,361.19,68.23,40,Credit Card,Cancelled,4.0,694.15
ORD01530,2025-11-14,CUST0229,Delhi,Punjabi Rasoi,Biryani,3,240.13,126.62,30,UPI,Delivered,5.0,623.77
ORD01672,2025-11-14,CUST0153,Pune,Cafe Central,Chinese,2,255.64,64.7,30,UPI,Delivered,4.5,476.58
ORD02901,2025-11-14,CUST0353,Hyderabad,Hyderabad House,North Indian,1,376.04,61.39,50,UPI,Delivered,4.7,364.65
ORD01564,2025-11-14,CUST0538,Delhi,Street Feast,Healthy Food,1,307.55,51.71,50,UPI,Delivered,3.4,305.84
ORD01686,2025-11-15,CUST0226,Bengaluru,Bengaluru Bowl,South Indian,2,164.3,22.82,50,Credit Card,Delivered,3.9,355.78
ORD02890,2025-11-15,CUST0562,Mumbai,Bombay Bites,Burgers,1,198.92,4.49,40,Credit Card,Delivered,3.8,234.43
ORD01769,2025-11-15,CUST0571,Bengaluru,Bengaluru Bowl,Pizza,2,275.63,57.24,30,UPI,Delivered,4.2,524.02
ORD01551,2025-11-15,CUST0081,Bengaluru,Tech Tadka,Biryani,1,195.48,8.07,30,Credit Card,Delivered,4.2,217.41
ORD00182,2025-11-15,CUST0646,Mumbai,Bombay Bites,North Indian,1,355.02,46.6,30,Debit Card,Delivered,3.3,338.42
ORD02302,2025-11-15,CUST0154,Pune,Deccan Kitchen,North Indian,1,291.55,57.82,30,Credit Card,Delivered,3.0,263.73
ORD00017,2025-11-15,CUST0664,Delhi,Street Feast,Biryani,1,259.51,45.14,30,UPI,Delivered,3.7,244.37
ORD01493,2025-11-16,CUST0098,Delhi,Street Feast,North Indian,1,243.47,28.82,30,Cash,Delivered,4.1,244.65
ORD00059,2025-11-16,CUST0777,Pune,Marathi Meals,South Indian,1,165.35,30.02,40,Debit Card,Returned,3.9,175.33
ORD00391,2025-11-16,CUST0700,Hyderabad,Hyderabad House,Pizza,2,291.84,39.32,20,Credit Card,Delivered,3.5,564.36
ORD01857,2025-11-16,CUST0033,Chennai,Spice Hub,Burgers,1,200.35,38.23,20,UPI,Delivered,3.3,182.12
ORD01943,2025-11-16,CUST0395,Chennai,Urban Tiffin,Healthy Food,3,209.39,61.29,50,Credit Card,Delivered,4.0,616.88
ORD01206,2025-11-16,CUST0130,Chennai,Dosa House,Biryani,2,223.4,56.24,20,UPI,Delivered,3.5,410.56
ORD00945,2025-11-16,CUST0730,Kolkata,Bengal Feast,Biryani,1,329.5,29.7,50,Debit Card,Delivered,4.4,349.8
ORD00807,2025-11-16,CUST0779,Delhi,Street Feast,Biryani,2,185.11,42.77,30,UPI,Delivered,4.2,357.45
ORD02452,2025-11-17,CUST0744,Kochi,Coconut Cafe,Biryani,2,373.6,118.61,20,UPI,Delivered,3.4,648.59
ORD02635,2025-11-17,CUST0382,Bengaluru,Garden Kitchen,South Indian,3,188.12,112.85,50,UPI,Delivered,4.2,501.51
ORD00650,2025-11-17,CUST0109,Pune,Marathi Meals,Pizza,4,267.19,27.08,30,Debit Card,Delivered,5.0,1071.68
ORD01893,2025-11-17,CUST0453,Bengaluru,Tech Tadka,Healthy Food,1,269.17,47.14,30,Debit Card,Delivered,3.8,252.03
ORD01236,2025-11-17,CUST0133,Delhi,Delhi Zaika,Pizza,1,305.55,60.06,30,UPI,Delivered,4.3,275.49
ORD00888,2025-11-17,CUST0542,Hyderabad,Nawab Kitchen,Chinese,2,296.21,41.95,30,Credit Card,Delivered,4.2,580.47
ORD02966,2025-11-17,CUST0227,Bengaluru,Garden Kitchen,Healthy Food,1,200.29,13.05,20,UPI,Delivered,2.9,207.24
ORD01690,2025-11-17,CUST0259,Hyderabad,Deccan Delights,Chinese,1,303.95,32.86,30,Credit Card,Delivered,,301.09
ORD00635,2025-11-17,CUST0564,Kolkata,Bengal Feast,Pizza,1,253.3,33.36,60,UPI,Delivered,3.8,279.94
ORD01146,2025-11-17,CUST0089,Chennai,Urban Tiffin,Biryani,1,225.31,12.66,60,Credit Card,Delivered,3.8,272.65
ORD00592,2025-11-17,CUST0277,Hyderabad,Hyderabad House,Chinese,1,380.25,71.71,20,Cash,Delivered,5.0,328.54
ORD01432,2025-11-17,CUST0758,Mumbai,Coastal Kitchen,Chinese,1,294.86,31.83,20,Wallet,Delivered,4.0,283.03
ORD01067,2025-11-17,CUST0504,Hyderabad,Nawab Kitchen,North Indian,3,221.98,8.19,30,UPI,Delivered,4.4,687.75
ORD02149,2025-11-17,CUST0313,Chennai,Chennai Bites,Chinese,3,241.69,53.5,20,UPI,Delivered,4.5,691.57
ORD00873,2025-11-18,CUST0422,Delhi,Street Feast,Chinese,2,224.18,72.93,30,UPI,Delivered,4.8,405.43
ORD01258,2025-11-18,CUST0567,Kochi,Coastal Treats,Burgers,2,192.3,56.72,20,Debit Card,Delivered,3.9,347.88
ORD01929,2025-11-18,CUST0734,Mumbai,Mumbai Masala,Biryani,2,394.87,89.8,50,Debit Card,Returned,4.6,749.94
ORD02943,2025-11-18,CUST0314,Chennai,Chennai Bites,South Indian,2,150.99,32.69,20,Credit Card,Cancelled,4.1,289.29
ORD02177,2025-11-18,CUST0485,Kolkata,Kolkata Kitchen,Pizza,3,279.17,92.37,40,UPI,Delivered,4.0,785.14
ORD01560,2025-11-18,CUST0268,Delhi,Street Feast,Healthy Food,1,294.08,15.83,40,UPI,Delivered,3.8,318.25
ORD02180,2025-11-18,CUST0161,Bengaluru,Tech Tadka,Burgers,1,196.07,11.89,20,,Delivered,3.7,204.18
ORD01592,2025-11-18,CUST0526,Chennai,Urban Tiffin,Healthy Food,1,361.02,30.34,30,UPI,Delivered,4.2,360.68
ORD00793,2025-11-19,CUST0709,Kochi,Coconut Cafe,North Indian,2,361.05,61.03,20,UPI,Delivered,4.6,681.07
ORD01358,2025-11-19,CUST0767,Hyderabad,Deccan Delights,Pizza,1,337.13,56.23,30,UPI,Returned,5.0,310.9
ORD01281,2025-11-19,CUST0763,Hyderabad,Nawab Kitchen,Desserts,1,176.86,19.74,50,Credit Card,Delivered,3.9,207.12
ORD02762,2025-11-19,CUST0449,Hyderabad,Deccan Delights,North Indian,1,289.46,14.53,50,Credit Card,Delivered,4.0,324.93
ORD00804,2025-11-19,CUST0224,Bengaluru,Bengaluru Bowl,Burgers,1,227.68,2.43,30,Wallet,Delivered,3.3,255.25
ORD02536,2025-11-19,CUST0654,Bengaluru,Tech Tadka,Desserts,1,181.96,0.28,30,UPI,Cancelled,5.0,211.68
ORD01938,2025-11-19,CUST0501,Hyderabad,Nawab Kitchen,North Indian,1,235.4,30.21,50,Debit Card,Delivered,4.0,255.19
ORD01595,2025-11-19,CUST0620,Pune,Deccan Kitchen,South Indian,2,154.83,7.53,40,Debit Card,Delivered,3.7,342.13
ORD01347,2025-11-20,CUST0087,Kolkata,Bengal Feast,Pizza,1,288.57,30.44,30,UPI,Delivered,3.3,288.13
ORD01424,2025-11-20,CUST0209,Mumbai,Bombay Bites,Desserts,1,189.63,17.71,30,Cash,Delivered,3.4,201.92
ORD00709,2025-11-20,CUST0653,Hyderabad,Hyderabad House,South Indian,1,191.75,17.74,50,Credit Card,Delivered,3.8,224.01
ORD01738,2025-11-20,CUST0328,Delhi,Punjabi Rasoi,Burgers,2,254.99,3.94,20,Credit Card,Delivered,4.7,526.04
ORD02709,2025-11-20,CUST0700,Chennai,Dosa House,North Indian,2,428.25,133.9,40,UPI,Cancelled,3.3,762.6
ORD00553,2025-11-20,CUST0690,Chennai,Dosa House,Burgers,2,244.51,87.01,30,Credit Card,Delivered,3.5,432.01
ORD01299,2025-11-20,CUST0361,Bengaluru,Bengaluru Bowl,North Indian,2,419.62,118.51,30,Wallet,Delivered,4.7,750.73
ORD00430,2025-11-20,CUST0321,Chennai,Spice Hub,Chinese,2,316.04,88.98,20,Credit Card,Delivered,,563.1
ORD02924,2025-11-20,CUST0449,Kolkata,Kolkata Kitchen,Desserts,4,104.65,81.97,20,Cash,Delivered,3.6,356.63
ORD00944,2025-11-21,CUST0078,Delhi,Delhi Zaika,Desserts,1,174.97,13.32,50,Credit Card,Cancelled,4.2,211.65
ORD00654,2025-11-21,CUST0398,Bengaluru,Garden Kitchen,Chinese,3,257.25,111.47,30,UPI,Delivered,3.8,690.28
ORD00424,2025-11-21,CUST0408,Chennai,Chennai Bites,South Indian,1,148.39,19.71,40,UPI,Delivered,4.6,168.68
ORD00646,2025-11-21,CUST0151,Kolkata,Biryani Corner,Pizza,1,312.56,9.83,20,UPI,Delivered,4.8,322.73
ORD00040,2025-11-21,CUST0700,Kochi,Malabar Bites,Desserts,2,105.93,10.88,40,UPI,Delivered,4.6,240.98
ORD02373,2025-11-21,CUST0685,Chennai,Urban Tiffin,Desserts,2,166.66,43.36,20,UPI,Delivered,3.7,309.96
ORD00794,2025-11-21,CUST0450,Mumbai,Coastal Kitchen,Chinese,1,281.23,25.38,30,Wallet,Delivered,2.9,285.85
ORD01563,2025-11-21,CUST0489,Kochi,Coastal Treats,Healthy Food,2,373.28,59.49,50,Credit Card,Delivered,3.4,737.07
ORD00308,2025-11-21,CUST0659,Kochi,Coconut Cafe,South Indian,2,147.18,42.44,30,UPI,Delivered,3.7,281.92
ORD00269,2025-11-21,CUST0326,Chennai,Spice Hub,North Indian,2,337.79,83.93,50,UPI,Delivered,4.1,641.65
ORD01866,2025-11-21,CUST0285,Kolkata,Kolkata Kitchen,Biryani,2,228.05,55.8,40,UPI,Delivered,3.7,440.3
ORD02860,2025-11-21,CUST0780,Chennai,Chennai Bites,Desserts,2,189.35,1.85,20,Credit Card,Delivered,4.0,396.85
ORD01375,2025-11-22,CUST0491,Kolkata,Kolkata Kitchen,Burgers,1,209.9,13.61,50,Wallet,Delivered,3.8,246.29
ORD02035,2025-11-22,CUST0147,Chennai,Chennai Bites,Healthy Food,1,180.13,22.71,50,Debit Card,Delivered,3.8,207.42
ORD00075,2025-11-22,CUST0390,Kolkata,Bengal Feast,South Indian,1,191.65,21.95,20,Credit Card,Delivered,4.3,189.7
ORD01603,2025-11-22,CUST0527,Kochi,Kerala Kitchen,Biryani,2,394.85,134.99,50,UPI,Cancelled,3.7,704.71
ORD02889,2025-11-22,CUST0283,Delhi,Delhi Zaika,Biryani,1,219.58,24.57,20,Wallet,Delivered,3.9,215.01
ORD01024,2025-11-22,CUST0554,Bengaluru,Tech Tadka,Biryani,2,307.66,24.86,50,Cash,Delivered,4.3,640.46
ORD01279,2025-11-23,CUST0529,Bengaluru,South Spice,North Indian,1,237.4,36.76,20,Credit Card,Delivered,4.9,220.64
ORD02698,2025-11-23,CUST0213,Hyderabad,Nawab Kitchen,Biryani,3,331.0,178.44,40,Credit Card,Delivered,3.9,854.56
ORD00825,2025-11-23,CUST0437,Mumbai,Mumbai Masala,Biryani,2,367.46,117.09,50,Debit Card,Delivered,3.1,667.83
ORD02151,2025-11-23,CUST0284,Hyderabad,Biryani Point,Burgers,1,225.16,36.07,30,Cash,Cancelled,4.6,219.09
ORD02960,2025-11-23,CUST0132,Chennai,Urban Tiffin,Biryani,1,214.22,23.79,50,Debit Card,Delivered,3.1,240.43
ORD01330,2025-11-23,CUST0371,Bengaluru,Garden Kitchen,Burgers,1,238.26,19.92,30,Debit Card,Delivered,5.0,248.34
ORD00142,2025-11-23,CUST0613,Bengaluru,South Spice,Burgers,2,250.32,99.72,50,UPI,Delivered,4.3,450.92
ORD02318,2025-11-23,CUST0407,Delhi,Street Feast,Chinese,1,257.27,44.54,40,UPI,Delivered,4.3,252.73
ORD00378,2025-11-23,CUST0046,Mumbai,Coastal Kitchen,Pizza,1,399.11,9.07,50,UPI,Delivered,4.0,440.04
ORD01505,2025-11-24,CUST0148,Pune,Marathi Meals,Biryani,2,222.62,22.66,30,Credit Card,Delivered,3.1,452.58
ORD00783,2025-11-24,CUST0724,Kochi,Kerala Kitchen,Burgers,2,207.19,17.86,30,Wallet,Delivered,4.2,426.52
ORD01513,2025-11-24,CUST0201,Mumbai,Mumbai Masala,South Indian,2,139.64,28.57,40,UPI,Delivered,3.0,290.71
ORD00789,2025-11-24,CUST0253,Hyderabad,Hyderabad House,Healthy Food,1,337.63,1.38,20,,Delivered,3.9,356.25
ORD00358,2025-11-24,CUST0283,Kochi,Malabar Bites,Desserts,2,108.12,15.81,40,UPI,Delivered,3.5,240.43
ORD02392,2025-11-24,CUST0049,Mumbai,Mumbai Masala,Biryani,2,244.63,12.14,20,Credit Card,Cancelled,3.9,497.12
ORD02397,2025-11-24,CUST0664,Pune,Marathi Meals,Pizza,2,269.2,56.49,20,Credit Card,Delivered,4.7,501.91
ORD00782,2025-11-25,CUST0201,Mumbai,Coastal Kitchen,Biryani,3,349.97,48.29,40,UPI,Delivered,4.0,1041.62
ORD02787,2025-11-25,CUST0391,Bengaluru,Garden Kitchen,Pizza,1,366.8,10.63,40,UPI,Delivered,4.0,396.17
ORD01008,2025-11-25,CUST0580,Hyderabad,Biryani Point,South Indian,3,172.88,22.25,30,Wallet,Delivered,4.8,526.39
ORD02906,2025-11-25,CUST0019,Hyderabad,Hyderabad House,Desserts,1,179.55,33.59,30,Credit Card,Delivered,5.0,175.96
ORD00103,2025-11-25,CUST0380,Pune,Deccan Kitchen,South Indian,1,197.85,4.32,60,Credit Card,Delivered,4.0,253.53
ORD01640,2025-11-26,CUST0266,Chennai,Spice Hub,Healthy Food,1,217.79,12.9,60,UPI,Delivered,4.2,264.89
ORD01847,2025-11-26,CUST0687,Chennai,Urban Tiffin,Pizza,1,459.96,13.72,40,UPI,Delivered,4.1,486.24
ORD00168,2025-11-26,CUST0655,Pune,Deccan Kitchen,Burgers,3,182.2,7.81,50,UPI,Delivered,5.0,588.79
ORD00160,2025-11-26,CUST0241,Mumbai,Bombay Bites,Pizza,1,458.11,40.95,40,Credit Card,Delivered,4.0,457.16
ORD02066,2025-11-27,CUST0516,Kochi,Coconut Cafe,Desserts,1,139.46,14.9,40,UPI,Delivered,3.9,164.56
ORD01949,2025-11-27,CUST0274,Kochi,Kerala Kitchen,Healthy Food,1,248.75,41.92,50,Debit Card,Delivered,3.4,256.83
ORD02826,2025-11-27,CUST0488,Hyderabad,Nawab Kitchen,Healthy Food,1,360.91,6.19,20,Cash,Delivered,4.4,374.72
ORD01102,2025-11-27,CUST0013,Delhi,Capital Bites,Desserts,2,198.51,28.34,20,Credit Card,Cancelled,3.3,388.68
ORD01126,2025-11-27,CUST0296,Kolkata,East Spice,North Indian,1,351.52,29.81,30,Credit Card,Delivered,3.6,351.71
ORD02440,2025-11-27,CUST0280,Kochi,Coconut Cafe,Biryani,2,307.55,22.98,40,UPI,Returned,4.2,632.12
ORD00571,2025-11-27,CUST0253,Chennai,Urban Tiffin,Chinese,2,249.19,25.64,20,UPI,Delivered,4.7,492.74
ORD01519,2025-11-27,CUST0296,Hyderabad,Deccan Delights,North Indian,1,302.64,52.49,50,UPI,Delivered,4.5,300.15
ORD02979,2025-11-27,CUST0583,Bengaluru,Tech Tadka,Biryani,1,232.53,40.96,20,UPI,Cancelled,3.0,211.57
ORD01192,2025-11-27,CUST0635,Bengaluru,Tech Tadka,North Indian,1,365.8,22.42,30,UPI,Delivered,4.8,373.38
ORD01675,2025-11-27,CUST0772,Bengaluru,Tech Tadka,Pizza,1,483.96,89.34,30,Debit Card,Delivered,2.9,424.62
